OTU_ID,Occurrence_of_OTU_in_plant_samples(%),Average_relative_OTU_content_in_plant_samples(%),Occurrence_of_OTU_in_soil_samples(%),Average_relative_OTU_content_in_soil_samples(%),Log10_Average_relative_OTU_content_in_plant_samples,Log10_Average_relative_OTU_content_in_soil_samples
OTU_6884,0,0,70.96774194,0.009421701,NA,-2.025870703
OTU_6885,0,0,16.12903226,0.00780632,NA,-2.10755365
OTU_6886,2.564102564,0.006271362,70.96774194,0.034208225,-2.20263813,-1.465869456
OTU_6887,0,0,41.93548387,0.023498025,NA,-1.628968633
OTU_689,0,0,0,0,NA,NA
OTU_6890,2.564102564,0.010265886,87.09677419,0.044629531,-1.988603563,-1.350377682
OTU_6891,0,0,80.64516129,0.012660794,NA,-1.89753906
OTU_6892,0,0,6.451612903,0.002081174,NA,-2.681691713
OTU_6894,0,0,45.16129032,0.015822743,NA,-1.800718214
OTU_6895,0,0,58.06451613,0.033033786,NA,-1.481041643
OTU_6896,0,0,87.09677419,0.013039609,NA,-1.884735445
OTU_6898,0,0,41.93548387,0.054410981,NA,-1.264313448
OTU_6899,0,0,80.64516129,0.032256565,NA,-1.491381881
OTU_69,17.94871795,0.009959287,3.225806452,0.001994296,-2.001771752,-2.700210382
OTU_690,38.46153846,0.096405768,0,0,-1.015896982,NA
OTU_6900,0,0,67.74193548,0.024422114,NA,-1.612216742
OTU_6901,0,0,0,0,NA,NA
OTU_6902,0,0,77.41935484,0.021137693,NA,-1.674942415
OTU_6904,0,0,77.41935484,0.024849956,NA,-1.604674374
OTU_6905,0,0,29.03225806,0.063371039,NA,-1.198109169
OTU_6907,0,0,70.96774194,0.014231022,NA,-1.846763918
OTU_6909,0,0,74.19354839,0.031222053,NA,-1.505538546
OTU_691,0,0,96.77419355,0.021556977,NA,-1.666412144
OTU_6910,0,0,64.51612903,0.023934603,NA,-1.62097378
OTU_6911,0,0,58.06451613,0.034999944,NA,-1.455932647
OTU_6912,0,0,77.41935484,0.034980324,NA,-1.456176171
OTU_6914,0,0,51.61290323,0.032534576,NA,-1.487654853
OTU_6915,0,0,6.451612903,0.001257652,NA,-2.900439514
OTU_6916,0,0,51.61290323,0.01332105,NA,-1.875461542
OTU_6917,0,0,19.35483871,0.002254397,NA,-2.646969634
OTU_6918,0,0,32.25806452,0.005768067,NA,-2.238969711
OTU_6919,7.692307692,0.013196427,3.225806452,0.001384045,-1.879543629,-2.858849789
OTU_692,2.564102564,0.011416828,6.451612903,0.001693489,-1.942454542,-2.77121762
OTU_6920,0,0,74.19354839,0.008645963,NA,-2.063186647
OTU_6921,84.61538462,0.253808372,19.35483871,0.005373406,-0.595494057,-2.269750331
OTU_6923,15.38461538,0.011007552,0,0,-1.958309254,NA
OTU_6924,0,0,77.41935484,0.020498288,NA,-1.688282404
OTU_6927,10.25641026,0.016889169,3.225806452,0.00279275,-1.772391719,-2.55396794
OTU_6929,0,0,90.32258065,0.015937729,NA,-1.79757356
OTU_693,25.64102564,0.461290543,3.225806452,0.002196016,-0.336025449,-2.6583645
OTU_6930,2.564102564,0.00327654,48.38709677,0.003100112,-2.484584526,-2.508622672
OTU_6931,2.564102564,0.003353454,9.677419355,0.002227305,-2.474507647,-2.652220308
OTU_6932,2.564102564,0.003468609,74.19354839,0.025550415,-2.459844653,-1.592602038
OTU_6933,41.02564103,0.024761624,35.48387097,0.003323998,-1.606220876,-2.478339234
OTU_6934,7.692307692,0.027020438,6.451612903,0.001872558,-1.56830761,-2.727564838
OTU_6935,41.02564103,0.039236257,67.74193548,0.003481111,-1.406312433,-2.458282134
OTU_6936,33.33333333,0.036604763,58.06451613,0.008096373,-1.436462399,-2.091709519
OTU_6937,0,0,12.90322581,0.002626402,NA,-2.580638841
OTU_6938,0,0,19.35483871,0.002574894,NA,-2.589240701
OTU_6939,0,0,0,0,NA,NA
OTU_694,10.25641026,0.01800363,22.58064516,0.00223048,-1.744639933,-2.651601667
OTU_6940,20.51282051,0.167484411,0,0,-0.776025609,NA
OTU_6941,5.128205128,0.014509683,35.48387097,0.003654345,-1.838342076,-2.437190508
OTU_6942,20.51282051,0.119109913,0,0,-0.924052093,NA
OTU_6943,2.564102564,0.004895961,87.09677419,0.016716463,-2.31016205,-1.776855602
OTU_6944,0,0,9.677419355,0.005460665,NA,-2.262754439
OTU_6946,0,0,12.90322581,0.008785111,NA,-2.056252734
OTU_6948,0,0,35.48387097,0.017389093,NA,-1.759723081
OTU_6949,0,0,74.19354839,0.027308511,NA,-1.56370198
OTU_695,10.25641026,0.008328633,87.09677419,0.02376771,-2.079426288,-1.624012661
OTU_6950,0,0,93.5483871,0.05979038,NA,-1.223368689
OTU_6951,0,0,48.38709677,0.040002259,NA,-1.397915478
OTU_6952,0,0,41.93548387,0.004464122,NA,-2.350263975
OTU_6954,0,0,25.80645161,0.018550193,NA,-1.731651565
OTU_6958,0,0,19.35483871,0.008973316,NA,-2.04704703
OTU_6959,0,0,3.225806452,0.001511259,NA,-2.8206611
OTU_6961,0,0,32.25806452,0.007228068,NA,-2.140977782
OTU_6962,0,0,96.77419355,0.03511911,NA,-1.454456499
OTU_6965,0,0,70.96774194,0.01336773,NA,-1.873942327
OTU_6966,0,0,74.19354839,0.013377275,NA,-1.873632331
OTU_6967,0,0,70.96774194,0.027773003,NA,-1.556377166
OTU_6968,0,0,41.93548387,0.035338897,NA,-1.451747006
OTU_6969,0,0,58.06451613,0.022420169,NA,-1.649361111
OTU_697,0,0,70.96774194,0.121324082,NA,-0.916052986
OTU_6970,0,0,83.87096774,0.033231131,NA,-1.478454878
OTU_6971,0,0,67.74193548,0.014801639,NA,-1.829690199
OTU_6972,0,0,77.41935484,0.010868317,NA,-1.963837695
OTU_6973,0,0,70.96774194,0.042848685,NA,-1.368062501
OTU_6974,0,0,61.29032258,0.110538619,NA,-0.956485964
OTU_6975,0,0,58.06451613,0.031659045,NA,-1.499502188
OTU_6976,5.128205128,0.012602319,83.87096774,0.044397205,-1.899549549,-1.352644368
OTU_6978,0,0,70.96774194,0.024662518,NA,-1.607962586
OTU_6979,0,0,51.61290323,0.019466914,NA,-1.710702887
OTU_698,0,0,19.35483871,0.001860815,NA,-2.730296724
OTU_6980,0,0,48.38709677,0.036308283,NA,-1.439994286
OTU_6981,0,0,93.5483871,0.154711717,NA,-0.810476795
OTU_6982,0,0,80.64516129,0.260152038,NA,-0.584772768
OTU_6983,0,0,32.25806452,0.026170961,NA,-1.582180333
OTU_6984,0,0,38.70967742,0.02123357,NA,-1.672976975
OTU_6985,48.71794872,0.018543309,25.80645161,0.002708324,-1.731812754,-2.567299362
OTU_6986,0,0,25.80645161,0.003254725,NA,-2.48748565
OTU_6987,0,0,83.87096774,0.04856378,NA,-1.313687518
OTU_6989,0,0,32.25806452,0.011958697,NA,-1.922316141
OTU_6990,0,0,48.38709677,0.009023859,NA,-2.044607719
OTU_6991,0,0,6.451612903,0.001746306,NA,-2.757879654
OTU_6992,7.692307692,0.053510926,22.58064516,0.005411732,-1.271557536,-2.266663684
OTU_6993,0,0,90.32258065,0.028392493,NA,-1.546796474
OTU_6994,41.02564103,0.046711328,0,0,-1.330577783,NA
OTU_6995,0,0,9.677419355,0.002808919,NA,-2.551460784
OTU_6996,2.564102564,0.003135681,70.96774194,0.015274003,-2.503668126,-1.816047119
OTU_6997,0,0,0,0,NA,NA
OTU_6998,0,0,6.451612903,0.004078415,NA,-2.389508585
OTU_6999,17.94871795,0.101594433,0,0,-0.99313009,NA
OTU_70,28.20512821,0.021384572,100,0.435382989,-1.66989943,-0.361128544
OTU_700,12.82051282,0.015766104,0,0,-1.802275618,NA
OTU_7000,0,0,29.03225806,0.003319339,NA,-2.478948362
OTU_7002,0,0,38.70967742,0.002636145,NA,-2.579030733
OTU_7003,0,0,96.77419355,0.048974519,NA,-1.310029821
OTU_7004,0,0,0,0,NA,NA
OTU_7005,10.25641026,0.49810186,0,0,-0.302681836,NA
OTU_7006,2.564102564,0.003353454,0,0,-2.474507647,NA
OTU_7007,0,0,12.90322581,0.003379866,NA,-2.471100582
OTU_7008,0,0,77.41935484,0.036602906,NA,-1.436484431
OTU_7009,23.07692308,0.010747332,0,0,-1.968699321,NA
OTU_7010,5.128205128,0.010662082,100,0.027027326,-1.972158002,-1.568196917
OTU_7012,0,0,38.70967742,0.003516036,NA,-2.453946635
OTU_7014,2.564102564,0.029355644,74.19354839,0.011376624,-1.532308388,-1.943986589
OTU_7015,0,0,45.16129032,0.015448044,NA,-1.811126494
OTU_7016,0,0,58.06451613,0.012999156,NA,-1.886084833
OTU_7017,0,0,45.16129032,0.007887306,NA,-2.103071325
OTU_7018,0,0,6.451612903,0.002308263,NA,-2.636714804
OTU_702,2.564102564,0.005246039,54.83870968,0.008511797,-2.280168485,-2.069978746
OTU_7020,0,0,0,0,NA,NA
OTU_7021,0,0,9.677419355,0.006041323,NA,-2.218867968
OTU_7022,0,0,87.09677419,0.007301471,NA,-2.136589644
OTU_7024,0,0,0,0,NA,NA
OTU_7025,0,0,58.06451613,0.019839293,NA,-1.70247381
OTU_7026,5.128205128,0.003412587,83.87096774,0.048007101,-2.466916332,-1.318694522
OTU_7027,0,0,25.80645161,0.038545448,NA,-1.414026899
OTU_7028,0,0,6.451612903,0.013353515,NA,-1.874404401
OTU_7029,0,0,90.32258065,0.030678855,NA,-1.513160859
OTU_703,74.35897436,0.123671763,12.90322581,0.001824718,-0.907729448,-2.738804184
OTU_7030,2.564102564,0.010265886,87.09677419,0.049580338,-1.988603563,-1.304690517
OTU_7031,0,0,6.451612903,0.001746306,NA,-2.757879654
OTU_7033,0,0,70.96774194,0.023515651,NA,-1.628642995
OTU_7034,0,0,54.83870968,0.032753898,NA,-1.484737005
OTU_7035,0,0,51.61290323,0.021261885,NA,-1.672398236
OTU_7037,0,0,74.19354839,0.022388137,NA,-1.649982035
OTU_7038,0,0,48.38709677,0.020095514,NA,-1.696900884
OTU_7039,2.564102564,0.003468609,74.19354839,0.020114447,-2.459844653,-1.696491893
OTU_704,76.92307692,0.086927909,6.451612903,0.001066676,-1.060840765,-2.97196768
OTU_7041,10.25641026,0.027940628,74.19354839,0.007451937,-1.553763845,-2.127730843
OTU_7042,0,0,38.70967742,0.013107461,NA,-1.882481418
OTU_7043,7.692307692,0.008314202,74.19354839,0.009245771,-2.080179411,-2.034056865
OTU_7044,0,0,83.87096774,0.012644877,NA,-1.898085376
OTU_7045,2.564102564,0.003872667,0,0,-2.411989845,NA
OTU_7046,30.76923077,0.040120068,22.58064516,0.002336667,-1.396638343,-2.631403148
OTU_7047,5.128205128,0.01271699,3.225806452,0.001994296,-1.89561567,-2.700210382
OTU_7048,0,0,0,0,NA,NA
OTU_7049,2.564102564,0.029561747,54.83870968,0.0040082,-1.529269904,-2.397050597
OTU_705,2.564102564,0.010265886,83.87096774,0.045911381,-1.988603563,-1.338079645
OTU_7051,0,0,29.03225806,0.005005462,NA,-2.300555822
OTU_7052,0,0,35.48387097,0.03249355,NA,-1.488202835
OTU_7053,0,0,12.90322581,0.004437417,NA,-2.352869806
OTU_7054,0,0,41.93548387,0.002719013,NA,-2.565588753
OTU_7055,0,0,77.41935484,0.007607831,NA,-2.11873916
OTU_7056,0,0,41.93548387,0.0257566,NA,-1.58911147
OTU_7057,0,0,93.5483871,0.109010303,NA,-0.962532455
OTU_7059,0,0,67.74193548,0.011214816,NA,-1.950207831
OTU_706,0,0,70.96774194,0.0318225,NA,-1.497265709
OTU_7060,0,0,22.58064516,0.00325392,NA,-2.487593091
OTU_7061,0,0,61.29032258,0.021811426,NA,-1.661315947
OTU_7062,0,0,48.38709677,0.015867649,NA,-1.799487417
OTU_7064,0,0,3.225806452,0.011171,NA,-1.951907948
OTU_7065,2.564102564,0.004067521,100,0.068577518,-2.390670196,-1.163818239
OTU_7066,0,0,61.29032258,0.006888735,NA,-2.161860502
OTU_7067,0,0,3.225806452,0.001182131,NA,-2.927334394
OTU_7068,2.564102564,0.007479432,41.93548387,0.013069444,-2.126131382,-1.883742875
OTU_7069,0,0,41.93548387,0.00895926,NA,-2.047727864
OTU_707,5.128205128,0.017406844,93.5483871,0.23737685,-1.759279975,-0.624561637
OTU_7070,0,0,90.32258065,0.03242325,NA,-1.48914345
OTU_7072,0,0,0,0,NA,NA
OTU_7073,0,0,93.5483871,0.049247547,NA,-1.307615397
OTU_7074,0,0,0,0,NA,NA
OTU_7075,0,0,83.87096774,0.024252439,NA,-1.615244585
OTU_7077,0,0,74.19354839,0.037259032,NA,-1.428768427
OTU_7078,0,0,70.96774194,0.022766854,NA,-1.642696973
OTU_7079,0,0,64.51612903,0.016699885,NA,-1.777286529
OTU_7080,0,0,51.61290323,0.004230332,NA,-2.373625599
OTU_7081,0,0,12.90322581,0.001727199,NA,-2.762657622
OTU_7082,0,0,48.38709677,0.007197276,NA,-2.142831823
OTU_7083,0,0,0,0,NA,NA
OTU_7084,0,0,83.87096774,0.017873508,NA,-1.747790212
OTU_7085,0,0,67.74193548,0.015226637,NA,-1.817395992
OTU_7086,2.564102564,0.010265886,80.64516129,0.011975424,-1.988603563,-1.921709095
OTU_7087,2.564102564,0.022438295,67.74193548,0.037644254,-1.649010147,-1.424301304
OTU_7088,0,0,51.61290323,0.021437317,NA,-1.668829574
OTU_7089,0,0,93.5483871,0.048195919,NA,-1.316989731
OTU_7090,2.564102564,0.020173492,67.74193548,0.059122737,-1.69521892,-1.228245471
OTU_7091,0,0,96.77419355,0.028906991,NA,-1.538997117
OTU_7092,0,0,74.19354839,0.018436341,NA,-1.734325272
OTU_7093,0,0,67.74193548,0.106959004,NA,-0.970782652
OTU_7094,0,0,77.41935484,0.015090795,NA,-1.821287894
OTU_7095,5.128205128,0.013368341,45.16129032,0.038680359,-1.873922485,-1.412509502
OTU_7096,0,0,45.16129032,0.026828446,NA,-1.571404482
OTU_7098,0,0,48.38709677,0.026323994,NA,-1.579648214
OTU_7099,0,0,87.09677419,0.016747098,NA,-1.776060438
OTU_71,48.71794872,0.989126574,16.12903226,0.001925448,-0.00474813,-2.715468116
OTU_710,20.51282051,0.481216555,83.87096774,0.014693443,-0.31765944,-1.832876417
OTU_7100,2.564102564,0.022136954,3.225806452,0.00249975,-1.654882137,-2.602103423
OTU_7101,5.128205128,0.054621485,58.06451613,0.018911951,-1.262636501,-1.723263674
OTU_7102,2.564102564,0.008491127,61.29032258,0.005722908,-2.071034663,-2.242383204
OTU_7103,10.25641026,0.009405607,12.90322581,0.0020602,-2.026613195,-2.686090723
OTU_7104,5.128205128,0.004073315,16.12903226,0.00268496,-2.390052057,-2.571062245
OTU_7105,0,0,41.93548387,0.047916414,NA,-1.319515688
OTU_7106,0,0,0,0,NA,NA
OTU_7107,0,0,3.225806452,0.001655136,NA,-2.781166315
OTU_7109,0,0,80.64516129,0.013467885,NA,-1.870700614
OTU_711,0,0,3.225806452,0.001380853,NA,-2.859852552
OTU_7110,5.128205128,0.016968112,41.93548387,0.016684884,-1.770366491,-1.777676802
OTU_7111,12.82051282,0.008979595,51.61290323,0.006027202,-2.046743231,-2.219884235
OTU_7112,0,0,74.19354839,0.008400532,NA,-2.075693223
OTU_7113,2.564102564,0.020173492,38.70967742,0.003413743,-1.69521892,-2.466769146
OTU_7114,2.564102564,0.00327654,93.5483871,0.052067424,-2.484584526,-1.283433905
OTU_7115,0,0,16.12903226,0.004168807,NA,-2.379988211
OTU_7116,0,0,0,0,NA,NA
OTU_7117,0,0,77.41935484,0.007742732,NA,-2.111105782
OTU_7118,0,0,70.96774194,0.007558891,NA,-2.121541896
OTU_7119,0,0,70.96774194,0.006638088,NA,-2.177956997
OTU_7120,0,0,48.38709677,0.007545195,NA,-2.122329513
OTU_7121,2.564102564,0.003404139,70.96774194,0.016369044,-2.467992715,-1.785976686
OTU_7122,0,0,77.41935484,0.016020458,NA,-1.79532507
OTU_7124,0,0,90.32258065,0.013757291,NA,-1.86146708
OTU_7125,0,0,22.58064516,0.00349576,NA,-2.456458338
OTU_7126,0,0,35.48387097,0.027395914,NA,-1.562314212
OTU_7127,0,0,38.70967742,0.004493315,NA,-2.347433134
OTU_7129,2.564102564,0.010265886,96.77419355,0.052721166,-1.988603563,-1.278014994
OTU_7130,7.692307692,0.015686043,80.64516129,0.011658106,-1.80448659,-1.933372006
OTU_7131,0,0,22.58064516,0.006035715,NA,-2.219271286
OTU_7132,0,0,0,0,NA,NA
OTU_7133,0,0,80.64516129,0.021445701,NA,-1.668659752
OTU_7134,0,0,41.93548387,0.025515315,NA,-1.59319907
OTU_7135,0,0,80.64516129,0.040037834,NA,-1.397529427
OTU_7136,0,0,19.35483871,0.029734252,NA,-1.526742982
OTU_7137,0,0,41.93548387,0.025552559,NA,-1.592565595
OTU_7138,0,0,74.19354839,0.039982288,NA,-1.398132359
OTU_7139,0,0,38.70967742,0.020754479,NA,-1.682888168
OTU_714,53.84615385,0.0466333,0,0,-1.331303853,NA
OTU_7140,0,0,58.06451613,0.032233959,NA,-1.491686347
OTU_7141,12.82051282,0.004817381,3.225806452,0.001296596,-2.317189041,-2.887195323
OTU_7142,0,0,77.41935484,0.019500458,NA,-1.70995518
OTU_7143,0,0,25.80645161,0.028990911,NA,-1.537738137
OTU_7144,0,0,32.25806452,0.010435096,NA,-1.981503551
OTU_7145,0,0,16.12903226,0.012502312,NA,-1.903009653
OTU_7146,0,0,32.25806452,0.004493671,NA,-2.347398698
OTU_7147,0,0,67.74193548,0.013514924,NA,-1.86918638
OTU_7149,2.564102564,0.005246039,90.32258065,0.045449567,-2.280168485,-1.342470247
OTU_715,53.84615385,0.064513415,19.35483871,0.002398061,-1.190349965,-2.620139774
OTU_7150,2.564102564,0.00509165,3.225806452,0.001384045,-2.293141457,-2.858849789
OTU_7151,0,0,19.35483871,0.002876386,NA,-2.541152859
OTU_7152,5.128205128,0.024844462,0,0,-1.604770403,NA
OTU_7153,10.25641026,0.049661665,3.225806452,0.001994296,-1.303978724,-2.700210382
OTU_7154,2.564102564,0.007479432,0,0,-2.126131382,NA
OTU_7155,0,0,0,0,NA,NA
OTU_7156,0,0,0,0,NA,NA
OTU_7157,0,0,0,0,NA,NA
OTU_7158,0,0,48.38709677,0.011567821,NA,-1.93674844
OTU_7159,0,0,48.38709677,0.019948861,NA,-1.700081891
OTU_716,0,0,3.225806452,0.002915112,NA,-2.535344755
OTU_7160,0,0,25.80645161,0.022909977,NA,-1.639975354
OTU_7161,0,0,0,0,NA,NA
OTU_7163,0,0,0,0,NA,NA
OTU_7164,0,0,6.451612903,0.002370909,NA,-2.625085115
OTU_7165,0,0,0,0,NA,NA
OTU_7166,12.82051282,0.107135585,51.61290323,0.018638203,-0.970066254,-1.729595955
OTU_7167,0,0,77.41935484,0.055138311,NA,-1.258546544
OTU_7168,0,0,80.64516129,0.012374844,NA,-1.907460263
OTU_7169,0,0,22.58064516,0.002189758,NA,-2.659603963
OTU_717,7.692307692,0.003442964,12.90322581,0.002041665,-2.463067476,-2.690015623
OTU_7171,7.692307692,0.030744381,67.74193548,0.029211137,-1.512234247,-1.534451542
OTU_7172,0,0,0,0,NA,NA
OTU_7173,0,0,0,0,NA,NA
OTU_7174,0,0,0,0,NA,NA
OTU_7175,2.564102564,0.042881647,58.06451613,0.016245037,-1.367728543,-1.789279292
OTU_7176,0,0,54.83870968,0.008454575,NA,-2.072908225
OTU_7177,0,0,58.06451613,0.023865028,NA,-1.622238059
OTU_7180,0,0,0,0,NA,NA
OTU_7182,0,0,12.90322581,0.002773712,NA,-2.556938635
OTU_7183,0,0,77.41935484,0.011556805,NA,-1.937162205
OTU_7185,0,0,48.38709677,0.013330209,NA,-1.875163037
OTU_7186,0,0,6.451612903,0.002280268,NA,-2.642014107
OTU_7187,0,0,25.80645161,0.010896403,NA,-1.962716843
OTU_7188,0,0,45.16129032,0.005839857,NA,-2.233597771
OTU_7189,0,0,38.70967742,0.011465724,NA,-1.940598517
OTU_719,0,0,83.87096774,0.097765933,NA,-1.00981245
OTU_7190,0,0,38.70967742,0.021364667,NA,-1.670303874
OTU_7192,0,0,3.225806452,0.001655136,NA,-2.781166315
OTU_7193,0,0,83.87096774,0.009849213,NA,-2.006598457
OTU_7195,2.564102564,0.021512316,93.5483871,0.010674809,-1.667312831,-1.971639881
OTU_7196,0,0,3.225806452,0.004161898,NA,-2.380708568
OTU_7197,0,0,41.93548387,0.025477236,NA,-1.593847689
OTU_7198,0,0,67.74193548,0.024736283,NA,-1.606665559
OTU_7199,2.564102564,0.003872667,58.06451613,0.010493006,-2.411989845,-1.979100063
OTU_72,28.20512821,0.234770993,93.5483871,0.101581695,-0.629355563,-0.993184546
OTU_720,30.76923077,0.162154827,0,0,-0.790070119,NA
OTU_7200,0,0,96.77419355,0.028526713,NA,-1.544748271
OTU_7201,2.564102564,0.014341544,29.03225806,0.019749854,-1.84340409,-1.704436118
OTU_7202,0,0,54.83870968,0.016718465,NA,-1.776803607
OTU_7203,0,0,64.51612903,0.00892896,NA,-2.049199123
OTU_7204,0,0,80.64516129,0.036553993,NA,-1.437065179
OTU_7205,0,0,70.96774194,0.011118772,NA,-1.953943172
OTU_7206,0,0,38.70967742,0.027738824,NA,-1.556911963
OTU_7207,0,0,61.29032258,0.018668394,NA,-1.728893041
OTU_7209,0,0,45.16129032,0.036870476,NA,-1.433321252
OTU_7210,0,0,32.25806452,0.028135204,NA,-1.550749935
OTU_7211,0,0,96.77419355,0.020627541,NA,-1.685552548
OTU_7213,2.564102564,0.020173492,87.09677419,0.046422141,-1.69521892,-1.333274833
OTU_7214,0,0,83.87096774,0.0175177,NA,-1.756522906
OTU_7216,0,0,64.51612903,0.024097617,NA,-1.618025894
OTU_7218,17.94871795,0.019952761,3.225806452,0.001175102,-1.699997,-2.929924435
OTU_7219,2.564102564,0.003353454,74.19354839,0.020436378,-2.474507647,-1.689596078
OTU_722,25.64102564,0.07441424,0,0,-1.128343949,NA
OTU_7221,2.564102564,0.020424837,3.225806452,0.001175102,-1.689841401,-2.929924435
OTU_7222,0,0,45.16129032,0.004765979,NA,-2.32184785
OTU_7223,0,0,51.61290323,0.020852965,NA,-1.68083219
OTU_7224,0,0,12.90322581,0.002560936,NA,-2.591601232
OTU_7226,0,0,3.225806452,0.003618272,NA,-2.441498789
OTU_7227,2.564102564,0.007170772,51.61290323,0.004615347,-2.144434086,-2.335795636
OTU_7228,0,0,38.70967742,0.022112525,NA,-1.655361673
OTU_7229,0,0,32.25806452,0.010873332,NA,-1.963637359
OTU_723,7.692307692,0.019156841,9.677419355,0.004905582,-1.717676113,-2.30930946
OTU_7230,0,0,58.06451613,0.013512149,NA,-1.869275564
OTU_7231,0,0,54.83870968,0.011224868,NA,-1.949818744
OTU_7232,82.05128205,0.238291106,19.35483871,0.002984286,-0.622892166,-2.525159558
OTU_7233,41.02564103,0.028619755,3.225806452,0.00279275,-1.543334093,-2.55396794
OTU_7234,7.692307692,0.024719583,87.09677419,0.035954472,-1.60695886,-1.444247081
OTU_7235,0,0,0,0,NA,NA
OTU_7236,0,0,22.58064516,0.004759723,NA,-2.322418308
OTU_7238,0,0,90.32258065,0.02471394,NA,-1.60705802
OTU_724,33.33333333,0.050185282,9.677419355,0.00236991,-1.299423631,-2.625268085
OTU_7242,0,0,16.12903226,0.009156375,NA,-2.03827641
OTU_7243,0,0,22.58064516,0.00243773,NA,-2.613014423
OTU_7244,0,0,83.87096774,0.022731711,NA,-1.643367878
OTU_7245,0,0,6.451612903,0.001423241,NA,-2.846721706
OTU_7246,0,0,32.25806452,0.002036612,NA,-2.691091787
OTU_7247,2.564102564,0.007479432,6.451612903,0.001693489,-2.126131382,-2.77121762
OTU_7248,2.564102564,0.003404139,74.19354839,0.018570347,-2.467992715,-1.731179987
OTU_725,33.33333333,0.017103341,48.38709677,0.003116738,-1.766919047,-2.506299639
OTU_7250,0,0,58.06451613,0.021326196,NA,-1.671086613
OTU_7251,0,0,77.41935484,0.01241662,NA,-1.90599662
OTU_7252,0,0,100,0.039369959,NA,-1.40483504
OTU_7253,0,0,77.41935484,0.071531014,NA,-1.145505621
OTU_7255,0,0,16.12903226,0.004074628,NA,-2.389912056
OTU_7256,0,0,64.51612903,0.012777346,NA,-1.893559358
OTU_7257,0,0,96.77419355,0.014146426,NA,-1.849353275
OTU_7259,0,0,51.61290323,0.031572888,NA,-1.500685698
OTU_726,56.41025641,0.192367227,0,0,-0.715868915,NA
OTU_7260,0,0,38.70967742,0.005639061,NA,-2.248793175
OTU_7261,2.564102564,0.007479432,32.25806452,0.003434594,-2.126131382,-2.464124568
OTU_7262,2.564102564,0.014938751,22.58064516,0.002277683,-1.825685712,-2.642506747
OTU_7263,0,0,77.41935484,0.035499299,NA,-1.449780221
OTU_7264,7.692307692,0.010532485,100,0.085561167,-1.977469164,-1.067723301
OTU_7265,2.564102564,0.002614721,9.677419355,0.00224889,-2.582574645,-2.648031851
OTU_7266,0,0,74.19354839,0.039732619,NA,-1.400852809
OTU_7267,0,0,90.32258065,0.014207675,NA,-1.847476984
OTU_7268,0,0,32.25806452,0.008008632,NA,-2.096441656
OTU_7269,0,0,51.61290323,0.024839399,NA,-1.604858914
OTU_727,0,0,100,0.067213983,NA,-1.172540366
OTU_7270,0,0,80.64516129,0.010547018,NA,-1.976870316
OTU_7271,0,0,25.80645161,0.039686028,NA,-1.401362364
OTU_7272,0,0,77.41935484,0.030865316,NA,-1.510529268
OTU_7273,0,0,77.41935484,0.046931772,NA,-1.328533047
OTU_7276,0,0,74.19354839,0.041124222,NA,-1.385902306
OTU_7277,0,0,58.06451613,0.027390613,NA,-1.562398245
OTU_7278,0,0,61.29032258,0.020899309,NA,-1.679868068
OTU_7279,0,0,54.83870968,0.024388444,NA,-1.612815903
OTU_728,74.35897436,0.325924331,9.677419355,0.007187575,-0.486883218,-2.14341759
OTU_7280,0,0,77.41935484,0.032483802,NA,-1.488333149
OTU_7281,0,0,61.29032258,0.016097117,NA,-1.793251906
OTU_7282,0,0,58.06451613,0.020924175,NA,-1.679351656
OTU_7283,0,0,67.74193548,0.018894751,NA,-1.72365882
OTU_7284,0,0,80.64516129,0.05035112,NA,-1.297990869
OTU_7285,7.692307692,0.015494364,64.51612903,0.008652541,-1.809826255,-2.062856322
OTU_7287,33.33333333,0.018652446,12.90322581,0.001829163,-1.729264201,-2.737747533
OTU_7288,0,0,41.93548387,0.02307733,NA,-1.636814442
OTU_729,0,0,70.96774194,0.136473156,NA,-0.864952764
OTU_7290,0,0,6.451612903,0.012262972,NA,-1.911404281
OTU_7291,5.128205128,0.031864305,0,0,-1.496695556,NA
OTU_7293,0,0,90.32258065,0.011963192,NA,-1.92215293
OTU_7294,0,0,3.225806452,0.001182131,NA,-2.927334394
OTU_7296,0,0,0,0,NA,NA
OTU_7297,17.94871795,0.018714876,0,0,-1.727813036,NA
OTU_7298,5.128205128,0.017406844,29.03225806,0.003159341,-1.759279975,-2.500403542
OTU_7299,2.564102564,0.003468609,22.58064516,0.001965597,-2.459844653,-2.706505551
OTU_73,25.64102564,0.016272975,9.677419355,0.002013236,-1.788533032,-2.696105312
OTU_7300,2.564102564,0.003135681,61.29032258,0.004534987,-2.503668126,-2.343423923
OTU_7301,2.564102564,0.059031877,35.48387097,0.003180967,-1.228913408,-2.497440774
OTU_7303,0,0,0,0,NA,NA
OTU_7304,0,0,3.225806452,0.001333173,NA,-2.87511349
OTU_7305,0,0,87.09677419,0.010609078,NA,-1.974322339
OTU_7306,5.128205128,0.018263208,38.70967742,0.003688947,-1.738422935,-2.433097594
OTU_7307,2.564102564,1.539698954,0,0,0.187435815,NA
OTU_731,15.38461538,0.718562625,12.90322581,0.001930887,-0.143535376,-2.714243254
OTU_7312,0,0,35.48387097,0.00561457,NA,-2.250683527
OTU_7313,0,0,61.29032258,0.020197337,NA,-1.694705898
