OTU_ID,Occurrence_of_OTU_in_plant_samples(%),Average_relative_OTU_content_in_plant_samples(%),Occurrence_of_OTU_in_soil_samples(%),Average_relative_OTU_content_in_soil_samples(%),Log10_Average_relative_OTU_content_in_plant_samples,Log10_Average_relative_OTU_content_in_soil_samples
OTU_6967,0,0,7.547169811,0.006791253,NA,-2.168050074
OTU_6968,0,0,9.433962264,0.005730527,NA,-2.241805452
OTU_6969,0,0,9.433962264,0.00885843,NA,-2.052643262
OTU_697,0,0,0,0,NA,NA
OTU_6970,0,0,5.660377358,0.00425949,NA,-2.370642431
OTU_6971,0,0,1.886792453,0.002488367,NA,-2.604085567
OTU_6972,0,0,11.32075472,0.002848594,NA,-2.545369496
OTU_6973,1.369863014,0.010818998,7.547169811,0.005069519,-1.965812959,-2.295033224
OTU_6974,0,0,1.886792453,0.015968064,NA,-1.796747735
OTU_6975,0,0,0,0,NA,NA
OTU_6976,0,0,20.75471698,0.006658008,NA,-2.176655705
OTU_6978,0,0,0,0,NA,NA
OTU_6979,0,0,5.660377358,0.005464858,NA,-2.262421145
OTU_698,1.369863014,0.004415791,98.11320755,0.117233801,-2.35499149,-0.930947152
OTU_6980,0,0,0,0,NA,NA
OTU_6981,0,0,5.660377358,0.003718102,NA,-2.429678661
OTU_6982,0,0,0,0,NA,NA
OTU_6983,0,0,0,0,NA,NA
OTU_6984,0,0,0,0,NA,NA
OTU_6985,21.91780822,0.042553991,69.81132075,0.035696212,-1.371059699,-1.447377871
OTU_6986,0,0,67.9245283,0.021606015,NA,-1.665425333
OTU_6987,0,0,3.773584906,0.005822698,NA,-2.234875772
OTU_6989,0,0,73.58490566,0.090009418,NA,-1.045712049
OTU_6990,0,0,15.09433962,0.039421829,NA,-1.404263226
OTU_6991,0,0,49.05660377,0.025296057,NA,-1.596947162
OTU_6992,10.95890411,0.044624901,75.47169811,0.02020273,-1.350422731,-1.694589945
OTU_6993,1.369863014,0.022507315,69.81132075,0.040893171,-1.647676311,-1.388349216
OTU_6994,8.219178082,0.058394234,1.886792453,0.01003613,-1.233630035,-1.998433722
OTU_6995,0,0,64.1509434,0.012044204,NA,-1.919221893
OTU_6996,0,0,5.660377358,0.008767003,NA,-2.057148828
OTU_6997,0,0,0,0,NA,NA
OTU_6998,9.589041096,0.110800155,28.30188679,0.00755469,-0.955459632,-2.121783367
OTU_6999,15.06849315,0.06594284,0,0,-1.180832354,NA
OTU_70,30.1369863,0.088357812,100,0.54460876,-1.053755048,-0.263915378
OTU_700,31.50684932,0.170024824,7.547169811,0.006803011,-0.769487667,-2.167298843
OTU_7000,1.369863014,0.003888025,56.60377358,0.016947534,-2.410270951,-1.770893492
OTU_7002,0,0,69.81132075,0.013621684,NA,-1.865769211
OTU_7003,0,0,86.79245283,0.044726681,NA,-1.349433324
OTU_7004,0,0,32.0754717,0.021735973,NA,-1.662820916
OTU_7005,1.369863014,0.072072072,0,0,-1.142232992,NA
OTU_7006,6.849315068,0.330624531,0,0,-0.480664926,NA
OTU_7007,0,0,58.49056604,0.018764023,NA,-1.726674049
OTU_7008,0,0,54.71698113,0.015985232,NA,-1.796281043
OTU_7009,20.54794521,0.062412849,0,0,-1.204725993,NA
OTU_7010,0,0,52.83018868,0.004405542,NA,-2.356000636
OTU_7012,0,0,39.62264151,0.01242142,NA,-1.905828758
OTU_7014,0,0,77.35849057,0.028558209,NA,-1.544269026
OTU_7015,0,0,47.16981132,0.01149778,NA,-1.939386013
OTU_7016,0,0,35.8490566,0.023704734,NA,-1.625164908
OTU_7017,1.369863014,0.199004975,69.81132075,0.017743367,-0.701136066,-1.750963976
OTU_7018,0,0,77.35849057,0.016352665,NA,-1.786411467
OTU_702,1.369863014,0.025290845,100,0.147703594,-1.59703666,-0.830608938
OTU_7020,0,0,52.83018868,0.021299151,NA,-1.671637704
OTU_7021,0,0,26.41509434,0.007986636,NA,-2.097636085
OTU_7022,0,0,84.90566038,0.027943055,NA,-1.55372611
OTU_7024,0,0,50.94339623,0.017634943,NA,-1.75362594
OTU_7025,0,0,43.39622642,0.013844571,NA,-1.858720492
OTU_7026,0,0,39.62264151,0.010751671,NA,-1.968524051
OTU_7027,0,0,16.98113208,0.004763199,NA,-2.322101294
OTU_7028,0,0,5.660377358,0.003972739,NA,-2.400910003
OTU_7029,0,0,20.75471698,0.010981914,NA,-1.959321962
OTU_703,10.95890411,0.04038802,3.773584906,0.006760377,-1.39374744,-2.170029117
OTU_7030,1.369863014,0.004415791,45.28301887,0.016597803,-2.35499149,-1.779949406
OTU_7031,0,0,13.20754717,0.006897439,NA,-2.161312132
OTU_7033,1.369863014,0.004415791,13.20754717,0.015322842,-2.35499149,-1.814660689
OTU_7034,0,0,9.433962264,0.014689753,NA,-1.832985507
OTU_7035,0,0,1.886792453,0.007984032,NA,-2.097777731
OTU_7037,0,0,5.660377358,0.017170669,NA,-1.765212784
OTU_7038,0,0,1.886792453,0.001303917,NA,-2.884750052
OTU_7039,0,0,1.886792453,0.004976734,NA,-2.303055571
OTU_704,6.849315068,0.012087202,0,0,-1.91767422,NA
OTU_7041,4.109589041,0.00798332,60.37735849,0.013674839,-2.097816462,-1.864077773
OTU_7042,0,0,28.30188679,0.019527769,NA,-1.709347367
OTU_7043,2.739726027,0.016598852,54.71698113,0.013106476,-1.77992196,-1.882514052
OTU_7044,0,0,88.67924528,0.027538107,NA,-1.560065917
OTU_7045,2.739726027,0.002799692,43.39622642,0.010138928,-2.552889744,-1.994007968
OTU_7046,24.65753425,0.082188734,33.96226415,0.004665368,-1.085187709,-2.331114052
OTU_7047,0,0,67.9245283,0.017113803,NA,-1.766653474
OTU_7048,0,0,0,0,NA,NA
OTU_7049,0,0,79.24528302,0.024305558,NA,-1.614294407
OTU_705,0,0,100,0.090152123,NA,-1.045024042
OTU_7051,0,0,92.45283019,0.028519483,NA,-1.544858351
OTU_7052,0,0,11.32075472,0.008203338,NA,-2.08600942
OTU_7053,1.369863014,0.005885815,94.33962264,0.066281493,-2.230193393,-1.178607716
OTU_7054,0,0,96.22641509,0.02292556,NA,-1.639680053
OTU_7055,0,0,71.69811321,0.046189041,NA,-1.335461051
OTU_7056,0,0,0,0,NA,NA
OTU_7057,0,0,47.16981132,0.015023301,NA,-1.823234628
OTU_7059,0,0,49.05660377,0.01588073,NA,-1.79912955
OTU_706,0,0,94.33962264,0.059058476,NA,-1.228717765
OTU_7060,2.739726027,1.68121108,0,0,0.225622244,NA
OTU_7061,0,0,28.30188679,0.025141886,NA,-1.599602152
OTU_7062,0,0,28.30188679,0.071916308,NA,-1.143172613
OTU_7064,0,0,79.24528302,0.020379248,NA,-1.690811852
OTU_7065,0,0,77.35849057,0.026538718,NA,-1.576120067
OTU_7066,0,0,92.45283019,0.027396046,NA,-1.562312112
OTU_7067,0,0,58.49056604,0.015166579,NA,-1.819112355
OTU_7068,0,0,33.96226415,0.007295059,NA,-2.136971178
OTU_7069,0,0,60.37735849,0.018998444,NA,-1.721281977
OTU_707,0,0,30.18867925,0.04540642,NA,-1.342882739
OTU_7070,0,0,94.33962264,0.060655216,NA,-1.217131847
OTU_7072,0,0,39.62264151,0.02672417,NA,-1.573095775
OTU_7073,0,0,60.37735849,0.045649454,NA,-1.340564412
OTU_7074,0,0,24.52830189,0.026570321,NA,-1.575603201
OTU_7075,0,0,35.8490566,0.008262701,NA,-2.08287796
OTU_7077,0,0,13.20754717,0.007398204,NA,-2.130873706
OTU_7078,0,0,16.98113208,0.00583479,NA,-2.233974745
OTU_7079,0,0,1.886792453,0.002488367,NA,-2.604085567
OTU_7080,0,0,35.8490566,0.01258503,NA,-1.900145747
OTU_7081,0,0,43.39622642,0.00427959,NA,-2.368597801
OTU_7082,0,0,49.05660377,0.025346919,NA,-1.59607483
OTU_7083,0,0,20.75471698,0.039072514,NA,-1.408128644
OTU_7084,0,0,37.73584906,0.00648544,NA,-2.188060561
OTU_7085,0,0,54.71698113,0.013535124,NA,-1.86853775
OTU_7086,1.369863014,0.119303269,32.0754717,0.009618045,-0.923347656,-2.016913201
OTU_7087,0,0,9.433962264,0.019357321,NA,-1.713154757
OTU_7088,0,0,22.64150943,0.019785357,NA,-1.703656116
OTU_7089,0,0,7.547169811,0.014596667,NA,-1.835746314
OTU_7090,0,0,30.18867925,0.015008674,NA,-1.823657686
OTU_7091,0,0,9.433962264,0.003598766,NA,-2.443846415
OTU_7092,0,0,49.05660377,0.019780751,NA,-1.703757214
OTU_7093,0,0,1.886792453,0.003343252,NA,-2.475830887
OTU_7094,0,0,5.660377358,0.005233556,NA,-2.281203152
OTU_7095,0,0,0,0,NA,NA
OTU_7096,0,0,0,0,NA,NA
OTU_7098,0,0,32.0754717,0.006469117,NA,-2.189155006
OTU_7099,0,0,32.0754717,0.007193965,NA,-2.143031697
OTU_71,35.61643836,2.161070191,11.32075472,0.00499932,0.334668873,-2.301089064
OTU_710,8.219178082,0.015834269,35.8490566,0.008177694,-1.800401977,-2.087369155
OTU_7100,2.739726027,0.012196769,66.03773585,0.01855778,-1.913755219,-1.731473978
OTU_7101,0,0,67.9245283,0.018576429,NA,-1.73103776
OTU_7102,0,0,77.35849057,0.014930565,NA,-1.825923757
OTU_7103,8.219178082,0.120590933,9.433962264,0.005810985,-0.918685346,-2.235750276
OTU_7104,1.369863014,0.009368559,92.45283019,0.032885578,-2.028327204,-1.482994517
OTU_7105,0,0,64.1509434,0.040816924,NA,-1.389159723
OTU_7106,0,0,0,0,NA,NA
OTU_7107,0,0,50.94339623,0.014309937,NA,-1.844362279
OTU_7109,0,0,71.69811321,0.009937718,NA,-2.002713329
OTU_711,45.20547945,0.398851853,0,0,-0.399188385,NA
OTU_7110,0,0,83.01886792,0.04186963,NA,-1.378100878
OTU_7111,0,0,86.79245283,0.016635194,NA,-1.778972136
OTU_7112,0,0,79.24528302,0.019417504,NA,-1.711806603
OTU_7113,0,0,92.45283019,0.032919534,NA,-1.482546318
OTU_7114,0,0,96.22641509,0.034965058,NA,-1.456365742
OTU_7115,12.32876712,0.071315244,73.58490566,0.011875341,-1.146817628,-1.925353924
OTU_7116,1.369863014,0.013529359,67.9245283,0.02850099,-1.868722779,-1.545140052
OTU_7117,1.369863014,0.009019572,71.69811321,0.021344402,-2.04481407,-1.670716012
OTU_7118,0,0,73.58490566,0.021187337,NA,-1.673923621
OTU_7119,0,0,33.96226415,0.010460697,NA,-1.980439359
OTU_7120,0,0,83.01886792,0.021103373,NA,-1.675648126
OTU_7121,9.589041096,0.004639818,33.96226415,0.007125909,-2.333499028,-2.147159755
OTU_7122,0,0,100,0.070354781,NA,-1.152706386
OTU_7124,0,0,77.35849057,0.014414122,NA,-1.841211803
OTU_7125,0,0,50.94339623,0.016703559,NA,-1.777190984
OTU_7126,0,0,18.86792453,0.004863498,NA,-2.313051249
OTU_7127,0,0,56.60377358,0.010827914,NA,-1.965455205
OTU_7129,0,0,41.50943396,0.020264756,NA,-1.69325863
OTU_7130,2.739726027,0.003289075,92.45283019,0.030990196,-2.482926223,-1.508775671
OTU_7131,0,0,3.773584906,0.005446066,NA,-2.26391714
OTU_7132,0,0,1.886792453,0.002996434,NA,-2.523395284
OTU_7133,0,0,58.49056604,0.006298052,NA,-2.200793773
OTU_7134,0,0,0,0,NA,NA
OTU_7135,0,0,0,0,NA,NA
OTU_7136,0,0,0,0,NA,NA
OTU_7137,0,0,0,0,NA,NA
OTU_7138,0,0,9.433962264,0.006530625,NA,-2.18504524
OTU_7139,0,0,0,0,NA,NA
OTU_714,28.76712329,0.170168569,3.773584906,0.001981462,-0.769120653,-2.703014362
OTU_7140,0,0,0,0,NA,NA
OTU_7141,0,0,1.886792453,0.010177229,NA,-1.992370453
OTU_7142,0,0,7.547169811,0.002646167,NA,-2.577382833
OTU_7143,0,0,1.886792453,0.006686503,NA,-2.174800956
OTU_7144,0,0,20.75471698,0.02377189,NA,-1.623936285
OTU_7145,0,0,33.96226415,0.021646018,NA,-1.664621988
OTU_7146,0,0,58.49056604,0.032850455,NA,-1.483458607
OTU_7147,0,0,28.30188679,0.011025097,NA,-1.957617594
OTU_7149,0,0,100,0.10237191,NA,-0.989819195
OTU_715,2.739726027,0.015124438,3.773584906,0.00368659,-1.820320754,-2.433375159
OTU_7150,16.43835616,0.040185427,15.09433962,0.004630768,-1.395931417,-2.334346965
OTU_7151,0,0,88.67924528,0.047543558,NA,-1.322908324
OTU_7152,1.369863014,0.005380249,0,0,-2.269197625,NA
OTU_7153,0,0,16.98113208,0.010826274,NA,-1.965520972
OTU_7154,6.849315068,0.141073856,0,0,-0.850553463,NA
OTU_7155,2.739726027,0.036131213,1.886792453,0.002291108,-1.442117464,-2.639954438
OTU_7156,0,0,0,0,NA,NA
OTU_7157,0,0,0,0,NA,NA
OTU_7158,0,0,86.79245283,0.015317836,NA,-1.814802573
OTU_7159,0,0,0,0,NA,NA
OTU_716,1.369863014,0.009368559,9.433962264,0.006460267,-2.028327204,-2.189749506
OTU_7160,0,0,45.28301887,0.018196271,NA,-1.740017596
OTU_7161,0,0,1.886792453,0.002545501,NA,-2.594226728
OTU_7163,21.91780822,0.089976027,33.96226415,0.004365896,-1.045873185,-2.359926603
OTU_7164,0,0,16.98113208,0.002868397,NA,-2.542360724
OTU_7165,2.739726027,0.831168144,0,0,-0.08031111,NA
OTU_7166,4.109589041,0.007745458,0,0,-2.110952878,NA
OTU_7167,0,0,24.52830189,0.008725839,NA,-2.059192801
OTU_7168,0,0,81.13207547,0.021819808,NA,-1.661149072
OTU_7169,1.369863014,0.005599418,67.9245283,0.018304608,-2.251857111,-1.737439558
OTU_717,12.32876712,0.030203166,47.16981132,0.01280794,-1.51994753,-1.892520706
OTU_7171,2.739726027,0.052550953,86.79245283,0.063660123,-1.279419404,-1.196132527
OTU_7172,2.739726027,0.010069924,0,0,-1.996973807,NA
OTU_7173,5.479452055,0.039009597,79.24528302,0.032646605,-1.408828536,-1.48616198
OTU_7174,2.739726027,0.455810243,0,0,-0.34121592,NA
OTU_7175,0,0,3.773584906,0.004673924,NA,-2.3303184
OTU_7176,0,0,90.56603774,0.025786696,NA,-1.5886043
OTU_7177,0,0,28.30188679,0.026750503,NA,-1.57266805
OTU_7180,0,0,64.1509434,0.023358903,NA,-1.631547549
OTU_7182,0,0,81.13207547,0.014582658,NA,-1.836163318
OTU_7183,0,0,41.50943396,0.017326717,NA,-1.761283715
OTU_7185,0,0,84.90566038,0.022629653,NA,-1.645322109
OTU_7186,0,0,39.62264151,0.012864978,NA,-1.890590944
OTU_7187,0,0,32.0754717,0.012721189,NA,-1.895472287
OTU_7188,0,0,69.81132075,0.015223423,NA,-1.817487697
OTU_7189,0,0,22.64150943,0.006211907,NA,-2.206775055
OTU_719,0,0,35.8490566,0.01317943,NA,-1.880103367
OTU_7190,0,0,26.41509434,0.004416995,NA,-2.354873057
OTU_7192,0,0,60.37735849,0.028104809,NA,-1.551219357
OTU_7193,1.369863014,0.015035333,86.79245283,0.019874215,-1.822886949,-1.70171001
OTU_7195,0,0,75.47169811,0.024305693,NA,-1.614291997
OTU_7196,0,0,18.86792453,0.016571952,NA,-1.780626325
OTU_7197,0,0,7.547169811,0.009672701,NA,-2.014452226
OTU_7198,0,0,26.41509434,0.010358606,NA,-1.984698679
OTU_7199,1.369863014,0.003531198,100,0.153778567,-2.45207793,-0.81310419
OTU_72,20.54794521,0.030133616,98.11320755,1.077929329,-1.520948748,0.032590289
OTU_720,10.95890411,0.356404771,0,0,-0.44805649,NA
OTU_7200,0,0,41.50943396,0.01226674,NA,-1.911270828
OTU_7201,0,0,16.98113208,0.005741666,NA,-2.240962108
OTU_7202,0,0,11.32075472,0.005474525,NA,-2.261653543
OTU_7203,0,0,52.83018868,0.02780804,NA,-1.555829623
OTU_7204,0,0,11.32075472,0.006014497,NA,-2.220800687
OTU_7205,0,0,1.886792453,0.013571283,NA,-1.867379093
OTU_7206,0,0,11.32075472,0.01798117,NA,-1.745182045
OTU_7207,0,0,0,0,NA,NA
OTU_7209,0,0,1.886792453,0.001513844,NA,-2.819918876
OTU_7210,0,0,1.886792453,0.001513844,NA,-2.819918876
OTU_7211,0,0,26.41509434,0.009528372,NA,-2.020981309
OTU_7213,0,0,50.94339623,0.01734798,NA,-1.760751085
OTU_7214,0,0,20.75471698,0.014244233,NA,-1.846360928
OTU_7216,0,0,1.886792453,0.002488367,NA,-2.604085567
OTU_7218,5.479452055,0.08507845,37.73584906,0.009078485,-1.070180431,-2.041986624
OTU_7219,15.06849315,0.039054267,16.98113208,0.013987333,-1.408331512,-1.854265075
OTU_722,15.06849315,0.264269143,0,0,-0.577953544,NA
OTU_7221,1.369863014,0.010506409,1.886792453,0.001513844,-1.978545697,-2.819918876
OTU_7222,1.369863014,0.009579462,73.58490566,0.018364647,-2.018658881,-1.736017425
OTU_7223,0,0,18.86792453,0.007611481,NA,-2.118530849
OTU_7224,2.739726027,0.133820549,41.50943396,0.008209963,-0.873477193,-2.085658778
OTU_7226,0,0,83.01886792,0.04802821,NA,-1.318503601
OTU_7227,0,0,94.33962264,0.034471476,NA,-1.462540115
OTU_7228,0,0,0,0,NA,NA
OTU_7229,0,0,49.05660377,0.020033298,NA,-1.698247554
OTU_723,17.80821918,0.02385977,15.09433962,0.003388679,-1.622333754,-2.469969521
OTU_7230,0,0,26.41509434,0.006877191,NA,-2.162588927
OTU_7231,0,0,56.60377358,0.007475363,NA,-2.126367731
OTU_7232,30.1369863,0.157322522,30.18867925,0.004475697,-0.803209101,-2.349139298
OTU_7233,8.219178082,0.007294199,0,0,-2.137022402,NA
OTU_7234,0,0,73.58490566,0.058878004,NA,-1.230046922
OTU_7235,0,0,0,0,NA,NA
OTU_7236,0,0,83.01886792,0.025905103,NA,-1.586614677
OTU_7238,0,0,73.58490566,0.030281084,NA,-1.518828578
OTU_724,32.87671233,0.167717034,0,0,-0.775422826,NA
OTU_7242,0,0,45.28301887,0.042169869,NA,-1.374997747
OTU_7243,0,0,43.39622642,0.024849743,NA,-1.604678102
OTU_7244,0,0,75.47169811,0.022719678,NA,-1.643597828
OTU_7245,0,0,64.1509434,0.015036832,NA,-1.822843663
OTU_7246,0,0,90.56603774,0.016209383,NA,-1.790233528
OTU_7247,0,0,67.9245283,0.030249635,NA,-1.519279864
OTU_7248,0,0,47.16981132,0.016336297,NA,-1.78684639
OTU_725,39.7260274,0.121635183,73.58490566,0.019656369,-0.914940787,-1.706496697
OTU_7250,0,0,83.01886792,0.033843376,NA,-1.47052632
OTU_7251,0,0,88.67924528,0.030624048,NA,-1.513937397
OTU_7252,0,0,88.67924528,0.043260886,NA,-1.363904592
OTU_7253,0,0,39.62264151,0.044489109,NA,-1.351746291
OTU_7255,0,0,69.81132075,0.035477966,NA,-1.450041284
OTU_7256,0,0,35.8490566,0.00839345,NA,-2.076059473
OTU_7257,0,0,88.67924528,0.029946268,NA,-1.523657296
OTU_7259,0,0,30.18867925,0.015019715,NA,-1.823338306
OTU_726,52.05479452,0.135117275,3.773584906,0.002828889,-0.869289121,-2.548384093
OTU_7260,0,0,18.86792453,0.009150768,NA,-2.038542469
OTU_7261,0,0,86.79245283,0.02826879,NA,-1.548692783
OTU_7262,0,0,67.9245283,0.013839828,NA,-1.858869294
OTU_7263,0,0,54.71698113,0.011982283,NA,-1.921460427
OTU_7264,1.369863014,0.010760498,98.11320755,0.045355822,-1.968167629,-1.343366957
OTU_7265,0,0,73.58490566,0.022633886,NA,-1.645240881
OTU_7266,0,0,33.96226415,0.010970157,NA,-1.959787153
OTU_7267,0,0,60.37735849,0.013337932,NA,-1.874911493
OTU_7268,0,0,28.30188679,0.008149079,NA,-2.088891493
OTU_7269,0,0,24.52830189,0.004018755,NA,-2.395908486
OTU_727,0,0,60.37735849,0.010718194,NA,-1.969878407
OTU_7270,0,0,71.69811321,0.026426481,NA,-1.577960657
OTU_7271,0,0,9.433962264,0.008696072,NA,-2.060676883
OTU_7272,0,0,84.90566038,0.01692086,NA,-1.771577561
OTU_7273,0,0,0,0,NA,NA
OTU_7276,0,0,16.98113208,0.004321172,NA,-2.364398424
OTU_7277,0,0,0,0,NA,NA
OTU_7278,0,0,0,0,NA,NA
OTU_7279,0,0,0,0,NA,NA
OTU_728,0,0,3.773584906,0.005586718,NA,-2.252843289
OTU_7280,0,0,15.09433962,0.016502906,NA,-1.782439584
OTU_7281,0,0,0,0,NA,NA
OTU_7282,0,0,3.773584906,0.005881188,NA,-2.230534938
OTU_7283,0,0,0,0,NA,NA
OTU_7284,0,0,0,0,NA,NA
OTU_7285,0,0,7.547169811,0.019712335,NA,-1.705261923
OTU_7287,28.76712329,0.082366064,83.01886792,0.015438141,-1.084251689,-1.811404987
OTU_7288,1.369863014,0.002552257,90.56603774,0.04331925,-2.593075596,-1.363319076
OTU_729,0,0,5.660377358,0.011760233,NA,-1.929584074
OTU_7290,0,0,33.96226415,0.017972808,NA,-1.745384068
OTU_7291,4.109589041,0.048254504,0,0,-1.316462144,NA
OTU_7293,0,0,81.13207547,0.013438007,NA,-1.871665145
OTU_7294,0,0,69.81132075,0.036516542,NA,-1.437510352
OTU_7296,0,0,0,0,NA,NA
OTU_7297,8.219178082,0.070778819,0,0,-1.150096687,NA
OTU_7298,1.369863014,0.018807598,88.67924528,0.032650335,-1.725666667,-1.486112355
OTU_7299,10.95890411,0.064386877,41.50943396,0.005623136,-1.191202639,-2.250021451
OTU_73,54.79452055,1.169567237,9.433962264,0.004030037,0.068025194,-2.39469101
OTU_7300,0,0,32.0754717,0.007570313,NA,-2.120886161
OTU_7301,1.369863014,0.001944012,56.60377358,0.024470264,-2.711301059,-1.611361343
OTU_7303,6.849315068,0.020431166,0,0,-1.689706852,NA
OTU_7304,0,0,35.8490566,0.013386644,NA,-1.873328301
OTU_7305,5.479452055,0.010545716,73.58490566,0.011801831,-1.976923939,-1.928050593
OTU_7306,0,0,73.58490566,0.011072183,NA,-1.955766729
OTU_7307,0,0,0,0,NA,NA
OTU_731,2.739726027,0.010621541,13.20754717,0.005469065,-1.97381247,-2.262086915
OTU_7312,0,0,81.13207547,0.015017528,NA,-1.823401546
OTU_7313,0,0,16.98113208,0.007364005,NA,-2.132885945
OTU_7314,0,0,52.83018868,0.02492872,NA,-1.603300027
OTU_7315,0,0,77.35849057,0.019312741,NA,-1.714156077
OTU_7316,0,0,13.20754717,0.004781291,NA,-2.320454797
OTU_7317,0,0,73.58490566,0.026680764,NA,-1.573801738
OTU_7318,1.369863014,0.002552257,94.33962264,0.024384912,-2.593075596,-1.612878809
OTU_732,1.369863014,0.015035333,90.56603774,0.025515876,-1.822886949,-1.593189518
OTU_7322,0,0,52.83018868,0.023307008,NA,-1.632513481
OTU_7323,0,0,56.60377358,0.017625366,NA,-1.753861852
OTU_7324,0,0,84.90566038,0.053893743,NA,-1.268461653
OTU_7325,0,0,71.69811321,0.019925691,NA,-1.700586603
OTU_7326,0,0,56.60377358,0.013469148,NA,-1.87065987
OTU_7327,0,0,60.37735849,0.015121457,NA,-1.820406363
OTU_7329,0,0,41.50943396,0.025078908,NA,-1.600691377
OTU_733,0,0,0,0,NA,NA
OTU_7330,0,0,77.35849057,0.020180854,NA,-1.695060463
OTU_7331,0,0,20.75471698,0.012123399,NA,-1.916375598
OTU_7332,0,0,9.433962264,0.00602099,NA,-2.220332109
OTU_7334,0,0,18.86792453,0.00978791,NA,-2.00931005
OTU_7335,0,0,13.20754717,0.061320832,NA,-1.21239196
OTU_7336,0,0,7.547169811,0.005301938,NA,-2.275565335
OTU_7337,0,0,81.13207547,0.027285695,NA,-1.564064986
OTU_7338,0,0,45.28301887,0.01360701,NA,-1.866237303
OTU_7339,0,0,3.773584906,0.001378904,NA,-2.860466126
OTU_734,1.369863014,0.009713453,0,0,-2.012626357,NA
OTU_7340,0,0,1.886792453,0.029274784,NA,-1.533506301
OTU_7341,0,0,60.37735849,0.014642901,NA,-1.834372876
OTU_7343,0,0,77.35849057,0.023018482,NA,-1.637923326
OTU_7344,0,0,13.20754717,0.0051308,NA,-2.289814914
OTU_7345,10.95890411,0.05235866,30.18867925,0.008721393,-1.281011481,-2.05941414
OTU_7346,0,0,33.96226415,0.012788832,NA,-1.893169135
OTU_7348,0,0,1.886792453,0.003289041,NA,-2.482930713
OTU_7349,0,0,13.20754717,0.01160107,NA,-1.935501953
OTU_735,0,0,13.20754717,0.007278089,NA,-2.137982664
OTU_7350,0,0,0,0,NA,NA
OTU_7351,0,0,52.83018868,0.009164848,NA,-2.037874757
OTU_7352,0,0,67.9245283,0.013451824,NA,-1.871218817
OTU_7353,0,0,73.58490566,0.020575542,NA,-1.686648719
OTU_7354,0,0,94.33962264,0.058482029,NA,-1.232977567
OTU_7355,1.369863014,0.009403799,81.13207547,0.018504745,-2.026696662,-1.73271689
OTU_7356,0,0,96.22641509,0.024310821,NA,-1.614200379
OTU_7357,0,0,96.22641509,0.049311411,NA,-1.307052567
OTU_7359,0,0,98.11320755,0.040785925,NA,-1.389489681
OTU_736,0,0,100,0.074735816,NA,-1.126471221
OTU_7360,8.219178082,0.040334829,96.22641509,0.048171318,-1.394319784,-1.317211473
OTU_7361,0,0,1.886792453,0.008143986,NA,-2.089162982
OTU_7362,0,0,0,0,NA,NA
OTU_7363,1.369863014,0.002469014,5.660377358,0.017556248,-2.607476447,-1.755568285
OTU_7364,8.219178082,0.062226875,1.886792453,0.003358804,-1.206022011,-2.473815338
OTU_7365,53.42465753,0.075926053,83.01886792,0.018650602,-1.119609177,-1.729307143
OTU_7367,0,0,79.24528302,0.021772404,NA,-1.66209361
OTU_7368,1.369863014,0.066108418,60.37735849,0.013175869,-1.179743236,-1.880220739
OTU_7369,2.739726027,0.118838476,71.69811321,0.025586584,-0.925042926,-1.591987698
OTU_737,0,0,0,0,NA,NA
OTU_7371,1.369863014,0.001944012,20.75471698,0.009749945,-2.711301059,-2.010997814
OTU_7374,0,0,56.60377358,0.011714936,NA,-1.931260098
OTU_7375,0,0,32.0754717,0.016149674,NA,-1.791836234
OTU_7377,0,0,64.1509434,0.028376904,NA,-1.547034987
OTU_7378,0,0,45.28301887,0.018093328,NA,-1.742481534
OTU_7379,0,0,35.8490566,0.0151202,NA,-1.820442455
OTU_738,0,0,5.660377358,0.00752471,NA,-2.123510252
OTU_7380,0,0,66.03773585,0.02210645,NA,-1.655480997
OTU_7381,0,0,100,0.057184629,NA,-1.242720692
OTU_7382,1.369863014,0.314465409,88.67924528,0.029062704,-0.50242712,-1.536663983
OTU_7383,0,0,49.05660377,0.017363684,NA,-1.760358116
OTU_7385,0,0,88.67924528,0.028916083,NA,-1.538860539
OTU_7386,0,0,98.11320755,0.052995913,NA,-1.275757622
OTU_7388,0,0,47.16981132,0.014556608,NA,-1.836939799
OTU_7389,0,0,90.56603774,0.018094941,NA,-1.742442818
OTU_739,8.219178082,0.181898184,3.773584906,0.004417343,-0.740171638,-2.354838877
OTU_7390,1.369863014,0.013246788,83.01886792,0.031318393,-1.877889414,-1.504200537
OTU_7391,0,0,20.75471698,0.038646709,NA,-1.412887482
OTU_7392,0,0,84.90566038,0.032181738,NA,-1.49239051
OTU_7393,0,0,98.11320755,0.027730257,NA,-1.557046105
OTU_7394,0,0,45.28301887,0.015451833,NA,-1.811019995
OTU_7395,0,0,13.20754717,0.006505857,NA,-2.186695487
OTU_7396,0,0,88.67924528,0.058576876,NA,-1.232273791
OTU_7397,0,0,16.98113208,0.004008673,NA,-2.396999405
OTU_7398,2.739726027,0.026569424,20.75471698,0.005309636,-1.575617869,-2.274935281
OTU_7399,0,0,28.30188679,0.020097599,NA,-1.696855833
OTU_74,76.71232877,1.011733323,98.11320755,0.045829503,0.005066054,-1.338854854
OTU_740,5.479452055,0.012865531,3.773584906,0.005052182,-1.890572293,-2.296521013
OTU_7400,0,0,15.09433962,0.026563233,NA,-1.575719076
